Date,Key,RetailAndRecreation,GroceryAndPharmacy,Parks,TransitStations,Workplaces,Residential
2020-03-26,PE_PUN,-77.0,-63.0,-58.0,-77.0,-64.0,34.0
2020-03-26,PE_TAC,-82.0,-59.0,-72.0,-81.0,-69.0,36.0
2020-03-26,PE_TUM,-69.0,-49.0,-66.0,-84.0,-59.0,
2020-03-26,PE_UCA,-66.0,-28.0,-50.0,-82.0,-55.0,28.0
2020-03-26,PG,-24.0,-13.0,-10.0,-40.0,-17.0,13.0
2020-03-26,PH,-76.0,-52.0,-47.0,-81.0,-72.0,34.0
2020-03-26,PK,-69.0,-52.0,-41.0,-60.0,-63.0,24.0
2020-03-26,PL,-58.0,-30.0,-35.0,-62.0,-44.0,20.0
2020-03-26,PR,-69.0,-36.0,-62.0,-75.0,-60.0,29.0
2020-03-26,PT,-74.0,-42.0,-60.0,-75.0,-64.0,33.0
2020-03-26,PT_20,-73.0,-43.0,-56.0,-79.0,-63.0,30.0
2020-03-26,PT_30,-79.0,-50.0,-75.0,-70.0,-69.0,35.0
2020-03-26,PY,-70.0,-50.0,-62.0,-75.0,-61.0,31.0
2020-03-26,QA,-50.0,-20.0,-44.0,-52.0,-30.0,23.0
2020-03-26,RE,-92.0,-78.0,-89.0,-74.0,-67.0,
2020-03-26,RO,-73.0,-52.0,-56.0,-68.0,-53.0,23.0
2020-03-26,RS,-69.0,-36.0,-60.0,-71.0,-61.0,25.0
2020-03-26,RW,-60.0,-58.0,-16.0,-73.0,-63.0,29.0
2020-03-26,SA,-57.0,-22.0,-61.0,-76.0,-46.0,26.0
2020-03-26,SE,-18.0,-2.0,48.0,-35.0,-28.0,11.0
2020-03-26,SG,-18.0,4.0,-15.0,-25.0,-16.0,14.0
2020-03-26,SI,-80.0,-50.0,-64.0,-72.0,-59.0,29.0
2020-03-26,SK,-69.0,-26.0,-24.0,-63.0,-51.0,22.0
2020-03-26,SN,-42.0,-28.0,-23.0,-48.0,-35.0,18.0
2020-03-26,SV,-77.0,-51.0,-68.0,-70.0,-68.0,34.0
2020-03-26,TG,-28.0,-15.0,-9.0,-30.0,-20.0,18.0
2020-03-26,TH,-43.0,-18.0,-40.0,-50.0,-26.0,15.0
2020-03-26,TJ,-12.0,-11.0,-8.0,-20.0,-9.0,1.0
2020-03-26,TR,-57.0,-20.0,-32.0,-55.0,-43.0,19.0
2020-03-26,TT,-32.0,7.0,-32.0,-56.0,-38.0,18.0
2020-03-26,TW,-13.0,0.0,-10.0,-20.0,10.0,-1.0
2020-03-26,TZ,-8.0,5.0,-4.0,-1.0,-12.0,4.0
2020-03-26,UG,-41.0,-18.0,-7.0,-50.0,-38.0,17.0
2020-03-26,US,-40.0,-14.0,3.0,-48.0,-47.0,20.0
2020-03-26,US_AK,-40.0,-13.0,31.0,-42.0,-42.0,17.0
2020-03-26,US_AL,-30.0,-3.0,32.0,-19.0,-36.0,14.0
2020-03-26,US_AR,-24.0,-4.0,133.0,-18.0,-36.0,12.0
2020-03-26,US_AZ,-34.0,-12.0,-9.0,-36.0,-42.0,16.0
2020-03-26,US_CA,-42.0,-18.0,-28.0,-53.0,-51.0,23.0
2020-03-26,US_CO,-50.0,-24.0,4.0,-57.0,-53.0,22.0
2020-03-26,US_CT,-41.0,-14.0,55.0,-48.0,-48.0,21.0
2020-03-26,US_DC,-58.0,-25.0,-42.0,-73.0,-66.0,27.0
2020-03-26,US_DE,-38.0,-18.0,51.0,-41.0,-45.0,18.0
2020-03-26,US_FL,-40.0,-14.0,-34.0,-51.0,-42.0,18.0
2020-03-26,US_GA,-34.0,-8.0,3.0,-43.0,-43.0,18.0
2020-03-26,US_HI,-51.0,-32.0,-69.0,-66.0,-53.0,25.0
2020-03-26,US_IA,-40.0,-10.0,54.0,-20.0,-37.0,17.0
2020-03-26,US_ID,-40.0,-10.0,24.0,-26.0,-44.0,17.0
2020-03-26,US_IL,-47.0,-15.0,-28.0,-55.0,-50.0,22.0
2020-03-26,US_IN,-43.0,-18.0,38.0,-27.0,-46.0,20.0
2020-03-26,US_KS,-40.0,-14.0,81.0,-19.0,-42.0,18.0
2020-03-26,US_KY,-33.0,-6.0,84.0,-27.0,-41.0,15.0
2020-03-26,US_LA,-39.0,-12.0,-14.0,-39.0,-43.0,18.0
2020-03-26,US_MA,-47.0,-17.0,42.0,-68.0,-56.0,25.0
2020-03-26,US_MD,-36.0,-16.0,53.0,-52.0,-51.0,22.0
2020-03-26,US_ME,-40.0,-10.0,46.0,-42.0,-41.0,17.0
2020-03-26,US_MI,-56.0,-25.0,12.0,-51.0,-59.0,25.0
2020-03-26,US_MN,-37.0,-5.0,55.0,-52.0,-43.0,20.0
2020-03-26,US_MO,-39.0,-10.0,73.0,-30.0,-43.0,17.0
2020-03-26,US_MS,-26.0,-6.0,31.0,-17.0,-34.0,13.0
2020-03-26,US_MT,-33.0,2.0,21.0,-26.0,-36.0,14.0
2020-03-26,US_NC,-35.0,-7.0,11.0,-43.0,-38.0,16.0
2020-03-26,US_ND,-38.0,-7.0,18.0,-24.0,-32.0,16.0
2020-03-26,US_NE,-34.0,-10.0,37.0,-15.0,-35.0,16.0
2020-03-26,US_NH,-34.0,-2.0,60.0,-36.0,-43.0,19.0
2020-03-26,US_NJ,-46.0,-19.0,52.0,-62.0,-57.0,26.0
2020-03-26,US_NM,-41.0,-15.0,-18.0,-26.0,-47.0,19.0
2020-03-26,US_NV,-42.0,-16.0,-43.0,-56.0,-51.0,21.0
2020-03-26,US_NY,-52.0,-18.0,1.0,-64.0,-57.0,25.0
2020-03-26,US_OH,-42.0,-15.0,103.0,-29.0,-48.0,20.0
2020-03-26,US_OK,-29.0,-3.0,57.0,-16.0,-38.0,14.0
2020-03-26,US_OR,-46.0,-17.0,-1.0,-46.0,-48.0,19.0
2020-03-26,US_PA,-44.0,-18.0,52.0,-50.0,-51.0,21.0
2020-03-26,US_RI,-38.0,-11.0,139.0,-55.0,-45.0,19.0
2020-03-26,US_SC,-31.0,-6.0,-5.0,-24.0,-35.0,15.0
2020-03-26,US_SD,-37.0,-4.0,12.0,-20.0,-31.0,16.0
2020-03-26,US_TN,-31.0,-6.0,57.0,-27.0,-39.0,14.0
2020-03-26,US_TX,-38.0,-14.0,-2.0,-39.0,-45.0,20.0
2020-03-26,US_UT,-36.0,-5.0,-2.0,-43.0,-44.0,19.0
2020-03-26,US_VA,-35.0,-9.0,34.0,-46.0,-45.0,19.0
2020-03-26,US_VT,-53.0,-31.0,6.0,-48.0,-53.0,22.0
2020-03-26,US_WA,-49.0,-21.0,-15.0,-59.0,-56.0,23.0
2020-03-26,US_WI,-51.0,-24.0,15.0,-39.0,-44.0,21.0
2020-03-26,US_WV,-40.0,-18.0,26.0,-28.0,-41.0,15.0
2020-03-26,US_WY,-36.0,-7.0,12.0,-14.0,-36.0,15.0
2020-03-26,UY,-65.0,-41.0,-70.0,-58.0,-41.0,21.0
2020-03-26,VE,-64.0,-40.0,-53.0,-64.0,-59.0,23.0
2020-03-26,VN,-34.0,-17.0,-22.0,-35.0,-1.0,7.0
2020-03-26,YE,-13.0,-4.0,-9.0,-19.0,-2.0,5.0
2020-03-26,ZA,16.0,59.0,-9.0,-26.0,-32.0,6.0
2020-03-26,ZM,-7.0,2.0,-8.0,-9.0,-8.0,6.0
2020-03-26,ZW,-21.0,1.0,-19.0,-34.0,-27.0,18.0
2020-03-27,AE,-80.0,-60.0,-80.0,-84.0,-52.0,25.0
2020-03-27,AF,-20.0,5.0,-2.0,-16.0,-2.0,5.0
2020-03-27,AG,-22.0,2.0,-22.0,-36.0,-29.0,17.0
2020-03-27,AO,-48.0,-22.0,-32.0,-52.0,-47.0,26.0
2020-03-27,AR,-81.0,-49.0,-82.0,-75.0,-67.0,32.0
2020-03-27,AR_B,-81.0,-46.0,-84.0,-72.0,-69.0,33.0
2020-03-27,AR_L,-78.0,-46.0,-78.0,-77.0,-57.0,29.0
2020-03-27,AR_R,-84.0,-56.0,-86.0,-93.0,-61.0,33.0
2020-03-27,AR_T,-78.0,-50.0,-71.0,-83.0,-61.0,27.0
2020-03-27,AR_W,-76.0,-55.0,-82.0,-84.0,-56.0,26.0
2020-03-27,AR_Y,-76.0,-55.0,-78.0,-86.0,-58.0,28.0
2020-03-27,AT,-80.0,-26.0,-39.0,-70.0,-60.0,27.0
2020-03-27,AU,-35.0,2.0,-30.0,-53.0,-26.0,17.0
2020-03-27,AU_ACT,-36.0,15.0,4.0,-50.0,-27.0,20.0
2020-03-27,AU_NSW,-39.0,3.0,-30.0,-54.0,-31.0,18.0
2020-03-27,AU_NT,-24.0,10.0,-13.0,-39.0,1.0,10.0
2020-03-27,AU_QLD,-30.0,3.0,-35.0,-50.0,-18.0,13.0
2020-03-27,AU_SA,-33.0,7.0,-26.0,-43.0,-15.0,13.0
2020-03-27,AU_TAS,-37.0,-11.0,-46.0,-44.0,-12.0,12.0
2020-03-27,AU_VIC,-39.0,-6.0,-27.0,-62.0,-36.0,20.0
2020-03-27,AU_WA,-33.0,5.0,-35.0,-50.0,-18.0,15.0
2020-03-27,AW,-50.0,-3.0,-50.0,-55.0,-52.0,25.0
2020-03-27,BA,-72.0,-42.0,-38.0,-66.0,-52.0,23.0
2020-03-27,BB,-25.0,-6.0,-28.0,-42.0,-33.0,16.0
2020-03-27,BD,-71.0,-47.0,-35.0,-67.0,-38.0,19.0
2020-03-27,BE,-78.0,-21.0,-27.0,-70.0,-65.0,31.0
2020-03-27,BF,-31.0,-24.0,-16.0,-47.0,-23.0,21.0
2020-03-27,BG,-60.0,-29.0,-45.0,-59.0,-46.0,22.0
2020-03-27,BH,-61.0,-32.0,-66.0,-56.0,-36.0,20.0
2020-03-27,BJ,-8.0,6.0,15.0,-13.0,-4.0,2.0
2020-03-27,BO,-87.0,-72.0,-81.0,-85.0,-80.0,43.0
2020-03-27,BR,-67.0,-26.0,-56.0,-60.0,-48.0,23.0
2020-03-27,BS,-62.0,-27.0,-43.0,-81.0,-62.0,32.0
2020-03-27,BW,11.0,35.0,5.0,3.0,-6.0,7.0
2020-03-27,BY,-7.0,10.0,33.0,-3.0,-5.0,2.0
2020-03-27,BZ,-53.0,-34.0,-33.0,-64.0,-46.0,21.0
2020-03-27,CA,-55.0,-21.0,-10.0,-66.0,-59.0,26.0
2020-03-27,CA_AB,-48.0,-11.0,-16.0,-65.0,-50.0,23.0
2020-03-27,CA_BC,-53.0,-22.0,-21.0,-64.0,-56.0,23.0
2020-03-27,CA_MB,-40.0,-5.0,-14.0,-57.0,-44.0,20.0
2020-03-27,CA_NB,-52.0,-22.0,-38.0,-60.0,-55.0,24.0
2020-03-27,CA_NL,-61.0,-38.0,-53.0,-70.0,-45.0,24.0
2020-03-27,CA_NS,-55.0,-24.0,-42.0,-65.0,-57.0,24.0
2020-03-27,CA_NT,-52.0,-26.0,,-48.0,-49.0,
2020-03-27,CA_NU,-35.0,,,,-40.0,
2020-03-27,CA_ON,-54.0,-21.0,10.0,-67.0,-61.0,26.0
2020-03-27,CA_PE,-61.0,-27.0,,,-56.0,25.0
2020-03-27,CA_QC,-63.0,-26.0,-14.0,-70.0,-64.0,28.0
2020-03-27,CA_SK,-50.0,-13.0,6.0,-51.0,-49.0,20.0
2020-03-27,CA_YT,-40.0,-23.0,,,-46.0,
2020-03-27,CH,-69.0,-13.0,-3.0,-58.0,-49.0,26.0
2020-03-27,CH_AG,-61.0,-4.0,66.0,-48.0,-40.0,23.0
2020-03-27,CH_AI,,,,,-29.0,
2020-03-27,CH_AR,-56.0,9.0,,-40.0,-33.0,
2020-03-27,CH_BL,-61.0,-1.0,,-47.0,-44.0,23.0
2020-03-27,CH_FR,-71.0,-13.0,15.0,-58.0,-52.0,28.0
2020-03-27,CH_GE,-78.0,-24.0,-42.0,-80.0,-71.0,35.0
2020-03-27,CH_GL,-66.0,-16.0,,-27.0,-28.0,
2020-03-27,CH_GR,-79.0,-27.0,-47.0,-67.0,-42.0,20.0
2020-03-27,CH_JU,-77.0,-20.0,,-51.0,-57.0,
2020-03-27,CH_LU,-65.0,-8.0,-14.0,-54.0,-38.0,23.0
2020-03-27,CH_NE,-70.0,-14.0,,-55.0,-61.0,28.0
2020-03-27,CH_NW,-56.0,1.0,,-57.0,-38.0,
2020-03-27,CH_OW,-62.0,-3.0,,-50.0,-38.0,
2020-03-27,CH_SG,-62.0,-5.0,52.0,-42.0,-35.0,21.0
2020-03-27,CH_SH,-60.0,16.0,,-51.0,-40.0,
2020-03-27,CH_SO,-62.0,-2.0,,-53.0,-38.0,22.0
2020-03-27,CH_SZ,-50.0,-8.0,,-43.0,-38.0,23.0
2020-03-27,CH_TG,-61.0,4.0,27.0,-46.0,-32.0,19.0
2020-03-27,CH_TI,-82.0,-29.0,-43.0,-67.0,-62.0,31.0
2020-03-27,CH_UR,-61.0,-18.0,,-59.0,-32.0,
2020-03-27,CH_VD,-73.0,-23.0,-3.0,-67.0,-63.0,32.0
2020-03-27,CH_VS,-75.0,-28.0,-44.0,-63.0,-50.0,26.0
2020-03-27,CI,-31.0,-13.0,-18.0,-30.0,-22.0,17.0
2020-03-27,CL,-67.0,-41.0,-64.0,-65.0,-50.0,31.0
2020-03-27,CL_AI,-62.0,-28.0,-60.0,-69.0,-35.0,20.0
2020-03-27,CL_AN,-56.0,-38.0,-61.0,-54.0,-36.0,24.0
2020-03-27,CL_AP,-60.0,-27.0,-69.0,-56.0,-36.0,23.0
2020-03-27,CL_AT,-52.0,-36.0,-47.0,-65.0,-29.0,24.0
2020-03-27,CL_CO,-69.0,-50.0,-73.0,-63.0,-42.0,27.0
2020-03-27,CL_LI,-58.0,-36.0,-55.0,-54.0,-32.0,24.0
2020-03-27,CL_LL,-64.0,-42.0,-64.0,-58.0,-39.0,27.0
2020-03-27,CL_LR,-67.0,-43.0,-68.0,-62.0,-41.0,28.0
2020-03-27,CL_ML,-58.0,-38.0,-57.0,-55.0,-31.0,25.0
2020-03-27,CL_NB,-68.0,-52.0,-56.0,-84.0,-60.0,
2020-03-27,CL_TA,-66.0,-38.0,-67.0,-57.0,-42.0,28.0
2020-03-27,CL_VS,-67.0,-47.0,-68.0,-59.0,-43.0,27.0
2020-03-27,CM,-20.0,-14.0,-15.0,-19.0,-13.0,10.0
2020-03-27,CO,-82.0,-59.0,-74.0,-80.0,-73.0,38.0
2020-03-27,CO_ANT,-85.0,-59.0,-75.0,-83.0,-76.0,38.0
2020-03-27,CO_ARA,-78.0,-61.0,-67.0,-60.0,-61.0,
2020-03-27,CO_CAL,-83.0,-61.0,-72.0,-91.0,-71.0,35.0
2020-03-27,CO_CAQ,-79.0,-66.0,-69.0,,-61.0,29.0
2020-03-27,CO_CAS,-82.0,-64.0,-68.0,-72.0,-64.0,36.0
2020-03-27,CO_CAU,-82.0,-64.0,-70.0,-78.0,-65.0,30.0
2020-03-27,CO_CAU,-81.0,-58.0,-77.0,-78.0,-71.0,34.0
2020-03-27,CO_CES,-83.0,-62.0,-70.0,-84.0,-65.0,30.0
2020-03-27,CO_CUN,-77.0,-58.0,-70.0,-71.0,-68.0,40.0
2020-03-27,CO_GUV,-78.0,-68.0,-66.0,,-47.0,
2020-03-27,CO_HUI,-83.0,-65.0,-74.0,,-66.0,32.0
2020-03-27,CO_LAG,-78.0,-53.0,-68.0,-73.0,-59.0,28.0
2020-03-27,CO_MAG,-82.0,-65.0,-82.0,-88.0,-66.0,28.0
2020-03-27,CO_MET,-80.0,-59.0,-66.0,-61.0,-65.0,34.0
2020-03-27,CO_PUT,-74.0,-63.0,-66.0,-77.0,-50.0,
2020-03-27,CO_RIS,-84.0,-61.0,-79.0,-84.0,-75.0,36.0
2020-03-27,CO_SAN,-83.0,-62.0,-75.0,-84.0,-72.0,35.0
2020-03-27,CO_SUC,-83.0,-58.0,-72.0,-93.0,-60.0,27.0
2020-03-27,CO_TOL,-83.0,-62.0,-68.0,-86.0,-67.0,32.0
2020-03-27,CO_VAC,-81.0,-58.0,-77.0,-78.0,-71.0,34.0
2020-03-27,CO_VID,-70.0,,-37.0,,-33.0,
2020-03-27,CR,-53.0,-29.0,-56.0,-57.0,-38.0,22.0
2020-03-27,CV,-51.0,-37.0,-51.0,-75.0,-49.0,23.0
2020-03-27,CZ,-64.0,-16.0,2.0,-56.0,-45.0,22.0
2020-03-27,DE,-59.0,-14.0,21.0,-56.0,-44.0,19.0
2020-03-27,DE_BB,-44.0,-9.0,21.0,-48.0,-38.0,16.0
2020-03-27,DE_BE,-63.0,-13.0,-10.0,-59.0,-53.0,21.0
2020-03-27,DE_BW,-59.0,-16.0,12.0,-58.0,-45.0,20.0
2020-03-27,DE_BY,-68.0,-17.0,-3.0,-63.0,-46.0,21.0
2020-03-27,DE_HB,-58.0,-13.0,42.0,-58.0,-46.0,18.0
2020-03-27,DE_HE,-57.0,-14.0,36.0,-63.0,-46.0,19.0
2020-03-27,DE_HH,-62.0,-11.0,51.0,-61.0,-52.0,21.0
2020-03-27,DE_MV,-54.0,-15.0,13.0,-48.0,-37.0,14.0
2020-03-27,DE_NI,-63.0,-15.0,31.0,-52.0,-44.0,18.0
2020-03-27,DE_NW,-57.0,-12.0,51.0,-57.0,-44.0,18.0
2020-03-27,DE_RP,-55.0,-15.0,23.0,-62.0,-43.0,19.0
2020-03-27,DE_SH,-54.0,-14.0,42.0,-51.0,-43.0,17.0
2020-03-27,DE_SL,-61.0,-22.0,24.0,-65.0,-47.0,19.0
2020-03-27,DE_SN,-56.0,-17.0,32.0,-52.0,-39.0,17.0
2020-03-27,DE_ST,-48.0,-17.0,23.0,-50.0,-35.0,15.0
2020-03-27,DE_TH,-50.0,-18.0,27.0,-47.0,-38.0,15.0
2020-03-27,DK,-39.0,-18.0,96.0,-61.0,-55.0,19.0
2020-03-27,DO,-78.0,-58.0,-68.0,-84.0,-75.0,35.0
2020-03-27,EC,-85.0,-67.0,-81.0,-84.0,-83.0,44.0
2020-03-27,EE,-55.0,-23.0,8.0,-48.0,-50.0,21.0
2020-03-27,EG,-75.0,-50.0,-57.0,-76.0,-50.0,18.0
2020-03-27,ES,-88.0,-49.0,-80.0,-83.0,-68.0,33.0
2020-03-27,ES_AN,-88.0,-54.0,-79.0,-84.0,-67.0,32.0
2020-03-27,ES_AS,-88.0,-45.0,-76.0,-71.0,-64.0,31.0
2020-03-27,ES_CB,-88.0,-48.0,-79.0,-81.0,-64.0,33.0
2020-03-27,ES_CE,-86.0,-63.0,-87.0,,-67.0,
2020-03-27,ES_CM,-88.0,-53.0,-80.0,-83.0,-65.0,33.0
2020-03-27,ES_CN,-88.0,-53.0,-87.0,-81.0,-67.0,30.0
2020-03-27,ES_CT,-88.0,-47.0,-81.0,-83.0,-70.0,36.0
2020-03-27,ES_EX,-88.0,-55.0,-69.0,-80.0,-62.0,28.0
2020-03-27,ES_GA,-85.0,-45.0,-72.0,-81.0,-61.0,34.0
2020-03-27,ES_IB,-86.0,-46.0,-79.0,-82.0,-63.0,31.0
2020-03-27,ES_MC,-86.0,-46.0,-81.0,-78.0,-60.0,31.0
2020-03-27,ES_MD,-90.0,-51.0,-88.0,-86.0,-77.0,40.0
2020-03-27,ES_ML,-87.0,-55.0,-82.0,-87.0,-66.0,
2020-03-27,ES_NC,-87.0,-44.0,-79.0,-84.0,-61.0,33.0
2020-03-27,ES_PV,-88.0,-42.0,-81.0,-79.0,-64.0,34.0
2020-03-27,ES_RI,-88.0,-47.0,-77.0,-84.0,-59.0,30.0
2020-03-27,ES_VC,-89.0,-51.0,-84.0,-85.0,-65.0,33.0
2020-03-27,FI,-45.0,-16.0,46.0,-58.0,-47.0,18.0
2020-03-27,FJ,-29.0,-16.0,-10.0,-34.0,-15.0,17.0
2020-03-27,FR,-84.0,-46.0,-68.0,-84.0,-73.0,37.0
2020-03-27,FR_ARA,-84.0,-46.0,-68.0,-86.0,-73.0,38.0
2020-03-27,FR_BFC,-83.0,-47.0,-55.0,-80.0,-69.0,35.0
2020-03-27,FR_BRE,-84.0,-45.0,-60.0,-85.0,-68.0,36.0
2020-03-27,FR_COR,-82.0,-50.0,-67.0,-83.0,-68.0,30.0
2020-03-27,FR_CVL,-83.0,-46.0,-63.0,-84.0,-70.0,35.0
2020-03-27,FR_GES,-85.0,-48.0,-63.0,-84.0,-73.0,35.0
2020-03-27,FR_HDF,-84.0,-44.0,-67.0,-84.0,-72.0,35.0
2020-03-27,FR_IDF,-85.0,-42.0,-82.0,-84.0,-80.0,42.0
2020-03-27,FR_NAQ,-82.0,-46.0,-60.0,-83.0,-69.0,36.0
2020-03-27,FR_NOR,-83.0,-45.0,-60.0,-85.0,-69.0,36.0
2020-03-27,FR_OCC,-83.0,-46.0,-62.0,-84.0,-72.0,35.0
2020-03-27,FR_PAC,-82.0,-46.0,-69.0,-82.0,-71.0,34.0
2020-03-27,FR_PDL,-84.0,-47.0,-64.0,-87.0,-72.0,39.0
2020-03-27,GA,-30.0,-15.0,-16.0,-40.0,-24.0,18.0
2020-03-27,GB,-76.0,-29.0,-26.0,-71.0,-66.0,28.0
2020-03-27,GE,-60.0,-28.0,-14.0,-49.0,-51.0,19.0
2020-03-27,GH,-24.0,-18.0,-21.0,-28.0,-23.0,16.0
2020-03-27,GR,-79.0,-23.0,-67.0,-77.0,-58.0,29.0
2020-03-27,GT,-65.0,-41.0,-50.0,-74.0,-56.0,32.0
2020-03-27,GW,-50.0,-43.0,-21.0,,-36.0,
2020-03-27,HK,-26.0,1.0,-16.0,-33.0,-20.0,18.0
2020-03-27,HN,-75.0,-52.0,-52.0,-66.0,-66.0,29.0
2020-03-27,HR,-78.0,-47.0,-52.0,-79.0,-63.0,29.0
2020-03-27,HT,-35.0,-23.0,-22.0,-43.0,-33.0,12.0
2020-03-27,HU,-44.0,-6.0,-9.0,-48.0,-46.0,19.0
2020-03-27,ID,-36.0,-17.0,-34.0,-49.0,-33.0,16.0
2020-03-27,ID_AC,-29.0,-7.0,-23.0,-30.0,-25.0,11.0
2020-03-27,ID_BA,-43.0,-23.0,-57.0,-61.0,-44.0,14.0
2020-03-27,ID_BB,-38.0,-16.0,-34.0,-38.0,-22.0,12.0
2020-03-27,ID_BE,-25.0,-11.0,-29.0,-27.0,-26.0,11.0
2020-03-27,ID_BT,-32.0,-10.0,-22.0,-56.0,-32.0,19.0
2020-03-27,ID_GO,-28.0,-10.0,-15.0,-19.0,-29.0,14.0
2020-03-27,ID_JA,-32.0,-15.0,-31.0,-31.0,-26.0,12.0
2020-03-27,ID_JB,-33.0,-12.0,-27.0,-50.0,-34.0,18.0
2020-03-27,ID_JI,-33.0,-15.0,-37.0,-45.0,-30.0,15.0
2020-03-27,ID_JK,-46.0,-17.0,-43.0,-61.0,-44.0,22.0
2020-03-27,ID_JT,-31.0,-16.0,-36.0,-44.0,-30.0,14.0
2020-03-27,ID_KB,-47.0,-23.0,-34.0,-43.0,-30.0,14.0
2020-03-27,ID_KI,-41.0,-20.0,-35.0,-40.0,-31.0,15.0
2020-03-27,ID_KR,-37.0,-16.0,-30.0,-49.0,-20.0,14.0
2020-03-27,ID_KS,-36.0,-21.0,-36.0,-43.0,-28.0,12.0
2020-03-27,ID_KT,-34.0,-20.0,-32.0,-31.0,-27.0,10.0
2020-03-27,ID_KU,-34.0,-10.0,-33.0,-30.0,-21.0,10.0
2020-03-27,ID_LA,-28.0,-14.0,-22.0,-46.0,-35.0,13.0
2020-03-27,ID_MA,-39.0,-25.0,-23.0,-35.0,-35.0,15.0
2020-03-27,ID_MU,-38.0,-16.0,-26.0,-43.0,-28.0,13.0
2020-03-27,ID_NB,-38.0,-22.0,-43.0,-37.0,-28.0,14.0
2020-03-27,ID_NT,-36.0,-25.0,-31.0,-30.0,-30.0,15.0
2020-03-27,ID_PA,-43.0,-37.0,-34.0,-50.0,-30.0,14.0
2020-03-27,ID_PB,-34.0,-20.0,-31.0,-43.0,-29.0,13.0
2020-03-27,ID_RI,-29.0,-19.0,-13.0,-37.0,-24.0,11.0
2020-03-27,ID_SA,-39.0,-19.0,-33.0,-40.0,-31.0,15.0
2020-03-27,ID_SB,-33.0,-10.0,-41.0,-37.0,-32.0,14.0
2020-03-27,ID_SN,-42.0,-17.0,-27.0,-37.0,-37.0,15.0
2020-03-27,ID_SR,-27.0,-18.0,-42.0,-35.0,-31.0,12.0
2020-03-27,ID_SS,-29.0,-13.0,-18.0,-35.0,-27.0,12.0
2020-03-27,ID_ST,-32.0,-14.0,-11.0,-34.0,-25.0,12.0
2020-03-27,ID_SU,-39.0,-20.0,-39.0,-42.0,-30.0,14.0
2020-03-27,IE,-63.0,-13.0,0.0,-66.0,-56.0,26.0
2020-03-27,IL,-75.0,-37.0,-66.0,-63.0,-59.0,20.0
2020-03-27,IN,-77.0,-64.0,-52.0,-73.0,-70.0,31.0
2020-03-27,IN_AN,-78.0,-79.0,-70.0,-66.0,-63.0,
2020-03-27,IN_AP,-74.0,-56.0,-46.0,-66.0,-59.0,29.0
2020-03-27,IN_AR,-61.0,-60.0,-10.0,-48.0,-30.0,17.0
2020-03-27,IN_AS,-71.0,-67.0,-33.0,-71.0,-52.0,23.0
2020-03-27,IN_BR,-63.0,-56.0,-29.0,-67.0,-46.0,17.0
2020-03-27,IN_CH,-90.0,-86.0,-82.0,-90.0,-82.0,37.0
2020-03-27,IN_CT,-71.0,-62.0,-46.0,-74.0,-56.0,26.0
2020-03-27,IN_DD,-74.0,-70.0,-69.0,-75.0,-69.0,33.0
2020-03-27,IN_DL,-86.0,-77.0,-79.0,-87.0,-84.0,36.0
2020-03-27,IN_DN,-69.0,-66.0,-56.0,-55.0,-70.0,33.0
2020-03-27,IN_GA,-79.0,-70.0,-77.0,-72.0,-72.0,34.0
2020-03-27,IN_GJ,-78.0,-66.0,-57.0,-70.0,-74.0,34.0
2020-03-27,IN_HP,-69.0,-67.0,-36.0,-58.0,-60.0,22.0
2020-03-27,IN_HR,-77.0,-70.0,-62.0,-80.0,-76.0,34.0
2020-03-27,IN_JH,-66.0,-63.0,-38.0,-67.0,-53.0,22.0
2020-03-27,IN_JK,-2.0,-5.0,,80.0,23.0,27.0
2020-03-27,IN_KA,-81.0,-61.0,-56.0,-71.0,-77.0,35.0
2020-03-27,IN_KL,-78.0,-65.0,-49.0,-69.0,-65.0,35.0
2020-03-27,IN_LD,,,-19.0,,-32.0,
2020-03-27,IN_MH,-80.0,-62.0,-61.0,-79.0,-77.0,36.0
2020-03-27,IN_ML,-47.0,-58.0,-22.0,-54.0,-39.0,18.0
2020-03-27,IN_MN,-51.0,-56.0,-25.0,-57.0,-45.0,17.0
2020-03-27,IN_MP,-73.0,-69.0,-51.0,-73.0,-63.0,27.0
2020-03-27,IN_MZ,-70.0,-70.0,-33.0,-67.0,-59.0,19.0
2020-03-27,IN_NL,-57.0,-68.0,-28.0,-63.0,-39.0,17.0
2020-03-27,IN_OR,-71.0,-61.0,-31.0,-70.0,-52.0,23.0
2020-03-27,IN_PB,-80.0,-73.0,-59.0,-78.0,-72.0,29.0
2020-03-27,IN_PY,-83.0,-62.0,-64.0,-72.0,-68.0,38.0
2020-03-27,IN_RJ,-74.0,-65.0,-53.0,-72.0,-64.0,25.0
2020-03-27,IN_SK,-58.0,-67.0,-42.0,-72.0,-38.0,16.0
2020-03-27,IN_TG,-83.0,-59.0,-56.0,-76.0,-74.0,37.0
2020-03-27,IN_TN,-80.0,-65.0,-41.0,-71.0,-74.0,36.0
2020-03-27,IN_TR,-67.0,-55.0,-30.0,-72.0,-50.0,24.0
2020-03-27,IN_UP,-71.0,-63.0,-43.0,-75.0,-63.0,25.0
2020-03-27,IN_UT,-72.0,-66.0,-48.0,-69.0,-60.0,25.0
2020-03-27,IN_WB,-71.0,-60.0,-55.0,-76.0,-65.0,28.0
2020-03-27,IQ,-68.0,-46.0,-51.0,-61.0,-33.0,17.0
